# Signature: 3T3-L1
ITGB6	1.084453	1.187004	0.000000	0.336209	0.000000	0.469136	0.000000	0.000000
TGM1	0.817782	0.877206	1.492286	1.319496	1.474769	1.350225	1.004715	1.350177
AKR1B10	2.518281	2.600382	2.439710	2.403892	2.450100	2.404654	2.372941	2.380077
CWH43	0.000000	0.000000	0.000000	0.336209	0.000000	0.000000	0.000000	0.000000
IGFL1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RHBDL2	0.817782	1.006551	0.450586	0.753966	0.496396	0.469136	0.666860	0.565204
SDR9C7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SPRR1B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SPRR3	1.991821	1.966235	0.744720	0.962901	0.721999	1.068163	0.572028	0.444518
GRHL3	0.254350	0.000000	0.000000	0.000000	0.000000	0.469136	0.281241	0.444518
A2ML1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
FGFBP1	0.000000	0.363128	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
IVL	1.635460	1.285646	0.572091	0.753966	0.315566	0.989185	0.867845	0.955381
GPR87	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
IGFL2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CARD18	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SLC6A15	0.254350	0.363128	0.572091	0.653815	0.000000	0.000000	0.450531	0.000000
SLC6A14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DNER	1.248460	1.187004	0.572091	0.523421	0.496396	0.892579	0.744651	0.910204
FAM83F	0.621667	0.558090	0.918489	0.653815	1.105469	0.943563	0.744651	0.565204
IL36G	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SERPINB13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FXYD3	0.989361	0.946676	1.166323	1.527952	1.202843	1.386394	1.108629	1.274857
VSNL1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
ABCA12	0.254350	0.363128	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
CDH3	1.958892	1.990115	0.281282	0.523421	0.315566	0.469136	0.450531	0.910204
COL17A1	0.817782	0.946676	0.666927	0.753966	0.721999	0.834804	0.918414	0.802711
LCE3D	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KLK10	0.530014	0.000000	0.572091	0.336209	0.000000	0.469136	0.281241	0.000000
SDCBP2	0.867436	0.692166	1.076754	1.209347	0.721999	0.892579	1.042184	0.859775
KLK5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM79	1.861274	1.821980	1.823466	1.709746	1.909050	2.056257	1.993295	2.054348
DST	3.507959	3.517432	3.282835	3.220271	3.473728	3.447514	3.435163	3.471283
ZNF750	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ESRP2	2.108528	2.179994	1.835189	1.689475	1.873303	1.794337	1.835105	1.937445
LINC00673	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SPTLC3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

# Signature: LL2
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
CHRNA1	0.621667	0.946676	0.666927	0.835294	0.496396	0.295055	0.281241	0.565204
HLA-DRB4	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100509582	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
HS3ST2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
IGHV3-23	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHM	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHA1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHV4-31	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHG1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SPP1	3.378171	3.434013	3.979887	4.044660	3.919186	3.766482	3.786789	3.704027
FAM70A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHG3	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGHA2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ADORA3	0.989361	1.314107	1.042261	1.407284	1.202843	1.030467	1.042184	1.253793
GPR34	0.254350	0.000000	0.450586	1.014940	0.315566	0.689370	0.000000	0.000000
IGL@	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGLJ3	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
APOC1	0.000000	0.000000	1.076754	0.962901	0.496396	0.989185	0.744651	1.033692
SCIN	2.449102	2.454405	2.177304	2.157116	2.019544	2.056257	2.212568	2.240434
IL8	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
DNASE2B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
IGKC	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGK@	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
TREM2	1.185579	1.255189	2.442576	2.766566	2.380660	2.486316	2.080373	2.043976
PLD3	3.563039	3.563694	3.648880	3.586348	3.789395	3.817979	3.672051	3.718554
ATP6V0D2	0.413696	0.000000	1.955626	1.970027	1.813477	1.857363	1.846520	1.776991
MS4A4A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RARRES1	1.084453	1.285646	2.254244	2.160637	2.019544	1.942345	1.879067	1.869843
IGLV1-36	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGLC7	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGLV1-44	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
DFNA5	1.695194	1.644882	1.904527	1.911923	1.867049	1.728551	1.752554	1.699259
ACP5	1.472209	1.559913	2.205316	2.290062	1.967802	2.380713	1.438012	1.294947
AMDHD1	0.000000	0.363128	0.281282	0.000000	0.000000	0.295055	0.000000	0.276810
SDS	0.530014	0.692166	1.108707	1.103376	1.202843	1.243916	1.283715	1.483159
CAPG	3.504076	3.512052	3.430428	3.548713	3.387095	3.352523	3.279852	3.292773
CPM	0.817782	0.692166	1.283795	1.239612	1.230987	1.164870	1.217103	1.129729
IGLL3P	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
PSAP	4.231330	4.212589	4.432861	4.410457	4.552671	4.611661	4.540016	4.553350
MSR1	1.207566	1.059162	2.035466	2.274157	2.069742	2.226083	1.904443	1.875037
CAPN3	0.254350	0.000000	0.281282	0.903768	0.000000	0.295055	0.450531	0.444518
IGLV2-11	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGLL5	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LILRA2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IGKV3D-15	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100510044	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100290481	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
C6ORF192	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LPL	3.047840	2.897285	3.756560	3.702587	3.690975	3.722529	3.808042	3.787662
SLC38A6	1.846757	1.830452	2.161226	2.171031	2.041169	1.937494	2.042614	1.954973

# Signature: Lepromatous leprosy
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
CHIT1	0.000000	0.000000	0.810673	1.061405	0.802114	0.469136	0.666860	0.276810
HTRA4	1.821428	1.978339	1.904527	1.872920	1.806291	1.780555	1.551630	1.507897
HS3ST2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
IGSF6	0.000000	0.363128	1.392493	1.634225	1.349500	1.450785	1.438012	1.068118
CCL3	0.413696	0.000000	1.323129	1.872920	1.783990	2.102004	1.408150	1.274857
CCL3L1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CCL3L3	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
FAM70A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CXCL9	0.000000	0.000000	0.000000	0.336209	0.315566	0.000000	0.000000	0.000000
CECR1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
KMO	0.000000	0.000000	0.000000	0.336209	0.000000	0.000000	0.000000	0.000000
PLA2G7	0.697309	0.558090	2.435376	2.699018	2.372868	2.391135	2.171926	2.061128
CCRL2	1.336475	1.106083	1.846604	1.822495	2.161936	2.175566	1.823382	1.864586
APOBEC3A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CRTAM	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281241	0.000000
HLA-DPB2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LY86	0.530014	0.363128	1.452289	1.634225	1.282333	1.243916	1.240461	1.274857
SLC38A6	1.846757	1.830452	2.161226	2.171031	2.041169	1.937494	2.042614	1.954973
IGLC7	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
FCGR1B	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SNX10	2.932928	2.905126	2.935958	2.946160	2.943439	2.907582	2.919043	2.902496
RGS1	0.000000	0.558090	1.138470	1.622278	1.305895	1.601048	0.867845	0.565204
LOC441461	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CD69	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GBP5	1.267548	1.222433	2.083733	1.798952	1.982536	2.052530	2.001256	1.820074
CXCL11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CLEC4E	0.621667	0.558090	1.623241	1.496756	1.140410	0.892579	1.438012	1.183675
GZMK	0.000000	0.363128	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
CCL8	1.422883	1.412311	1.641686	1.689475	1.977680	1.766321	1.613633	1.470241
CD83	0.413696	0.558090	0.666927	0.962901	0.869727	1.102847	0.810601	0.565204
VNN2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
MIR155HG	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
APOC1	0.000000	0.000000	1.076754	0.962901	0.496396	0.989185	0.744651	1.033692
CCL4	0.530014	0.000000	0.918489	1.343162	1.546275	2.048770	0.450531	0.565204
MARCO	0.000000	0.692166	1.989342	2.656391	1.942077	2.164139	1.392412	1.294947
MMP9	0.621667	0.363128	1.997378	2.116379	1.798984	2.359086	0.810601	0.565204
KLHL6	2.498988	2.479587	2.703149	2.732227	2.700640	2.661934	2.576581	2.580680
GPR18	0.254350	0.363128	0.000000	0.000000	0.000000	0.295055	0.000000	0.000000
GZMA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NCEH1	2.565895	2.563210	2.397468	2.480779	2.536371	2.514342	2.507373	2.535727
SLC7A7	2.092061	2.136633	2.133033	2.100564	2.081434	2.152403	2.135852	2.117805
TNFRSF17	0.000000	0.000000	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMDEC1	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.276810
CD300LF	0.530014	0.363128	1.138470	0.835294	0.315566	1.219133	0.744651	0.659542
SLAMF8	0.254350	0.558090	0.918489	0.903768	0.869727	0.892579	0.666860	0.737000
IGJ	0.000000	0.000000	0.000000	0.336209	0.315566	0.469136	0.000000	0.000000
DFNA5	1.695194	1.644882	1.904527	1.911923	1.867049	1.728551	1.752554	1.699259
IQGAP2	1.566181	1.631825	1.517041	1.584331	1.681198	1.744055	1.779665	1.623349
FAM160B1	2.899384	2.933165	2.734880	2.639262	2.834738	2.857801	2.941341	2.932002
PTPRO	0.530014	0.000000	0.867918	1.319496	0.979757	0.943563	1.042184	1.068118

# Signature: Lymph_endothel_cell
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
SELE	1.367227	1.365979	0.810673	1.294466	1.025824	1.310766	1.138391	1.314148
C2CD4B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TFF3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CASP12	2.881132	2.855011	3.213167	3.172500	3.174088	3.125646	3.048711	3.033675
BCL6B	1.336475	1.365979	0.281282	0.336209	0.315566	0.295055	1.042184	0.659542
ANGPT2	2.121790	2.111020	2.530220	2.451277	2.358885	2.399634	2.480744	2.423063
TM4SF18	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RELN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.444518
SLC26A4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ECSCR	2.436631	2.308887	2.381327	2.405890	2.276418	2.289058	2.202758	2.255741
GPRC5B	3.537626	3.559956	3.241980	3.143215	3.383465	3.423975	3.496805	3.521968
SCN3B	1.320241	1.389762	1.479359	1.584331	1.305895	1.544608	1.623158	1.443192
CFI	2.381388	2.335910	3.018405	2.972899	2.925643	2.941740	2.859352	2.872398
LOC100505495	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
HOXD10	0.000000	0.000000	0.281282	0.000000	0.315566	0.000000	0.281241	0.000000
KDR	0.867436	1.285646	0.744720	0.000000	0.623685	0.295055	1.004715	0.996299
HOXD1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LINC00323	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
KANK3	1.643392	1.693505	1.846604	1.709746	1.559265	1.641450	1.583737	1.714467
ROBO4	1.207566	1.365979	0.572091	0.653815	0.315566	0.469136	1.108629	1.183675
CXORF36	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
FAM189A2	1.055010	0.877206	0.810673	0.903768	0.623685	0.892579	1.004715	0.910204
HOXD9	1.395946	1.148426	1.423420	1.319496	1.369764	1.479722	1.603895	1.507897
PDE2A	2.217520	2.303274	1.779748	1.756636	1.806291	1.922607	2.099664	2.061128
ST6GALNAC3	0.413696	0.363128	0.281282	0.000000	0.315566	0.000000	0.281241	0.444518
LOC441179	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
C20ORF160	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
PDPN	3.845508	3.824478	3.717042	3.756306	3.748175	3.624658	3.613664	3.620757
APOLD1	1.207566	0.946676	0.744720	0.962901	1.172747	1.102847	0.450531	0.659542
CRTAC1	0.000000	0.000000	0.000000	0.000000	0.000000	0.295055	0.281241	0.000000
ERG	1.619149	1.473682	0.572091	0.523421	0.623685	0.593066	0.867845	0.910204
TBX1	0.254350	0.363128	0.281282	0.336209	0.496396	0.000000	0.281241	0.000000
FLJ42709	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CDH5	2.249816	2.264911	1.192497	1.061405	0.623685	0.943563	1.811334	1.928408
CCL21	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CLDN5	1.267548	1.059162	0.666927	0.523421	0.496396	0.000000	1.138391	0.996299
LOC100506718	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
FAM174B	2.032169	1.934411	1.376163	1.512634	1.709265	1.479722	1.452207	1.594781
ADAMTS9	2.402422	2.346265	2.192807	2.104572	2.297965	2.430490	2.558375	2.540214
PTPRB	3.536120	3.520355	2.389473	2.254835	2.307209	2.252851	2.666279	2.672039
BMP2	1.228494	1.006551	1.438094	1.426714	1.532885	1.556498	1.217103	1.443192
PDLIM3	3.036227	3.057314	3.970460	3.969934	3.997034	3.997419	3.843201	3.825891
TIE1	1.635460	1.618364	1.076754	1.014940	0.721999	0.689370	1.423338	1.456927
SOX17	0.761709	0.558090	0.281282	0.000000	0.000000	0.000000	0.744651	0.802711
NALCN	1.084453	0.877206	1.786270	1.738483	1.885549	1.922607	1.786186	1.842900
SHE	0.817782	0.877206	0.450586	0.000000	0.000000	0.469136	0.810601	0.444518
PLA1A	2.270703	2.306089	3.497772	3.450612	3.280467	3.238149	3.339526	3.313199
RHOJ	3.262411	3.294174	3.604405	3.559483	3.728520	3.768430	3.679645	3.682532
ART4	2.326312	2.392338	3.315416	3.236176	3.183310	3.272855	3.152630	3.125096
KIF17	0.254350	0.558090	0.281282	0.336209	0.721999	0.295055	0.572028	0.276810

# Signature: Melanoma
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
LOC441461	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
MMP1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
PRAME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TYR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PLA1A	2.270703	2.306089	3.497772	3.450612	3.280467	3.238149	3.339526	3.313199
FCRLA	0.000000	0.000000	0.000000	0.000000	0.315566	0.295055	0.000000	0.000000
LOC285628	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
MIA	0.413696	0.363128	0.000000	0.336209	0.000000	0.000000	0.000000	0.000000
SILV	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RPL28	3.393809	3.403494	3.170442	3.300935	3.226690	3.178026	3.047648	3.095363
SLC45A2	0.000000	0.000000	0.281282	0.000000	0.000000	0.000000	0.000000	0.000000
C14ORF34	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
MLPH	0.911990	0.877206	2.279912	2.271449	2.158730	1.996686	1.835105	1.770473
IGSF11	1.248460	1.285646	1.076754	1.209347	1.328245	0.989185	1.376082	0.859775
MLANA	0.413696	0.877206	1.879151	1.980770	1.867049	1.660324	1.676297	1.623349
EIF3L	3.613684	3.624646	3.355430	3.383451	3.415088	3.397228	3.365523	3.386629
LOC286297	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SPATA24	1.875322	1.870497	1.650623	1.774060	1.584134	1.465494	1.516958	1.604514
RPS15	3.877145	3.872122	3.913520	4.041166	3.855837	3.787998	3.679811	3.702724
HMCN1	0.530014	0.363128	0.450586	0.000000	0.000000	0.834804	0.666860	0.737000
S100A6	4.593897	4.597971	4.750875	4.901263	4.635111	4.558732	4.508666	4.506095
EDNRB	0.621667	0.692166	1.594016	1.964554	1.681198	1.669462	1.504758	1.584824
HEY1	1.185579	1.106083	1.376163	1.426714	1.629968	1.891209	1.341455	1.314148
AQP12A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
AQP12B	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ARNT2	2.490131	2.462310	1.977003	2.040181	2.032648	2.048770	1.981071	2.029750
LOC100509231	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100509288	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
OVOS2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100132025	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
TRIM63	0.530014	0.558090	1.504840	1.645852	1.596054	1.465494	1.138391	1.314148
BCL2A1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
BAMBI	2.366776	2.396915	2.530220	2.547520	2.445135	2.428920	2.533622	2.504159
CA14	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SLC22A25	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
C6ORF218	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
S100A1	2.656320	2.637247	3.324507	3.437281	3.124793	3.017767	2.952074	2.980778
IGLV1-36	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SPP1	3.378171	3.434013	3.979887	4.044660	3.919186	3.766482	3.786789	3.704027
GMPR	2.009090	2.128262	2.163948	2.268724	2.114734	1.988089	2.130026	2.061128
NCRNA00213	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GAPDHS	1.084453	1.148426	1.504840	1.570907	1.389124	1.519804	1.492204	1.495704
SOX10	0.413696	0.000000	0.000000	0.753966	0.496396	0.295055	0.281241	0.444518
GPR143	0.254350	0.000000	1.076754	1.014940	0.623685	0.943563	0.666860	0.737000
SHC4	1.777554	1.715917	1.759576	1.747654	1.618955	1.621719	1.738336	1.641402
PNMAL1	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.000000
IGK@	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100127888	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RNF144A	1.879905	2.023640	1.959986	1.790812	2.107551	2.044978	2.247498	2.251423
DEFB106A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A

# Signature: Mycosis fungoides
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
GTSF1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MMP1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
PTPRCAP	0.000000	0.363128	0.281282	0.753966	0.496396	0.000000	0.281241	0.444518
ITK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CD53	1.584564	1.704855	2.060270	2.131638	2.036930	1.996686	1.968494	1.941894
CXCL13	0.000000	0.000000	1.613716	1.570907	1.618955	1.773496	1.623158	1.414345
IL32	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GPR171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TRBC1	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
RAC2	1.112026	0.877206	1.603978	1.936105	1.618955	1.868941	1.716097	1.483159
RPL28	3.393809	3.403494	3.170442	3.300935	3.226690	3.178026	3.047648	3.095363
TRAT1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LCK	0.530014	0.363128	0.281282	0.336209	0.315566	0.000000	0.281241	0.276810
CCL18	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
C4ORF7	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
UBD	0.254350	0.000000	0.000000	0.000000	0.496396	0.000000	0.000000	0.276810
CD3D	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CD37	0.621667	0.794467	1.594016	1.699729	1.607655	1.845468	1.341455	1.208327
RGS1	0.000000	0.558090	1.138470	1.622278	1.305895	1.601048	0.867845	0.565204
CORO1A	1.285832	1.255189	1.684638	1.859100	1.651191	1.678412	1.562598	1.470241
RPL18A	3.687072	3.700722	3.560220	3.672687	3.535908	3.514826	3.402599	3.444161
RPL18AP3	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CXCL9	0.000000	0.000000	0.000000	0.336209	0.315566	0.000000	0.000000	0.000000
CD52	1.055010	0.877206	1.603978	1.918095	1.519069	1.386394	1.613633	1.483159
LOC441461	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
C16ORF54	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
SF3B14	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
IL2RG	0.989361	1.187004	1.517041	1.634225	1.425432	1.350225	1.341455	1.367130
ZAP70	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281241	0.276810
RCSD1	2.200424	2.183729	3.065106	3.068526	3.046442	3.089380	3.074455	3.075649
NLRC3	1.870689	1.870497	1.423420	1.426714	1.504799	1.544608	1.716097	1.776991
TRAC	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ADAMDEC1	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.276810
PVRIG	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
ALOX5AP	1.367227	1.412311	2.240818	2.561675	2.161936	2.310244	2.080373	1.895211
SAMSN1	0.530014	0.000000	0.963780	0.835294	0.496396	0.295055	0.666860	0.659542
TRAV20	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
LOC100507192	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
CCL5	0.867436	1.006551	0.666927	0.653815	0.721999	0.593066	0.744651	0.955381
CYTIP	0.254350	0.363128	0.450586	0.835294	0.721999	1.164870	0.867845	0.737000
LPXN	0.989361	0.692166	1.786270	1.959011	1.727017	1.744055	1.583737	1.542546
HMGB2	2.249816	2.288917	2.073832	2.146380	2.010584	2.017464	1.981071	1.885241
CD96	0.000000	0.000000	0.450586	0.000000	0.623685	0.000000	0.000000	0.276810
TRGC2	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
GPR65	0.530014	0.558090	1.042261	1.343162	1.067470	0.834804	1.192418	1.033692
CD3E	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CD247	1.708926	1.681850	1.623241	1.319496	1.690757	1.519804	1.738336	1.729160
CCT8	3.736529	3.718126	3.538900	3.572580	3.583446	3.540151	3.535139	3.532319
SRGN	0.989361	0.946676	2.046270	2.062723	2.168279	2.077971	1.852117	1.853879
IGK@	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A

# Signature: Macrophage
	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
DNASE2B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LOC100505592	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A	%N/A
HTRA4	1.821428	1.978339	1.904527	1.872920	1.806291	1.780555	1.551630	1.507897
GPC4	3.800081	3.767381	3.502400	3.467024	3.603088	3.691862	3.734148	3.728867
CHIT1	0.000000	0.000000	0.810673	1.061405	0.802114	0.469136	0.666860	0.276810
MSR1	1.207566	1.059162	2.035466	2.274157	2.069742	2.226083	1.904443	1.875037
ACOT4	1.162418	1.106083	1.408232	1.176814	1.257419	1.386394	1.516958	1.294947
ADAMDEC1	0.000000	0.000000	0.000000	0.000000	0.315566	0.000000	0.000000	0.276810
